pos/image0000.png 1 0 0 50 50
pos/image0001.png 1 0 0 50 50
pos/image0002.png 1 0 0 50 50
pos/image0003.png 1 0 0 50 50
pos/image0004.png 1 0 0 50 50
pos/image0005.png 1 0 0 50 50
pos/image0006.png 1 0 0 50 50
pos/image0007.png 1 0 0 50 50
pos/image0008.png 1 0 0 50 50
pos/image0009.png 1 0 0 50 50
pos/image0010.png 1 0 0 50 50
pos/image0011.png 1 0 0 50 50
pos/image0012.png 1 0 0 50 50
pos/image0013.png 1 0 0 50 50
pos/image0014.png 1 0 0 50 50
pos/image0015.png 1 0 0 50 50
pos/image0016.png 1 0 0 50 50
pos/image0017.png 1 0 0 50 50
pos/image0018.png 1 0 0 50 50
pos/image0019.png 1 0 0 50 50
pos/image0020.png 1 0 0 50 50
pos/image0021.png 1 0 0 50 50
pos/image0022.png 1 0 0 50 50
pos/image0023.png 1 0 0 50 50
pos/image0024.png 1 0 0 50 50
pos/image0025.png 1 0 0 50 50
pos/image0026.png 1 0 0 50 50
pos/image0027.png 1 0 0 50 50
pos/image0028.png 1 0 0 50 50
pos/image0029.png 1 0 0 50 50
pos/image0030.png 1 0 0 50 50
pos/image0031.png 1 0 0 50 50
pos/image0032.png 1 0 0 50 50
pos/image0033.png 1 0 0 50 50
pos/image0034.png 1 0 0 50 50
pos/image0035.png 1 0 0 50 50
pos/image0036.png 1 0 0 50 50
pos/image0037.png 1 0 0 50 50
pos/image0038.png 1 0 0 50 50
pos/image0039.png 1 0 0 50 50
pos/image0040.png 1 0 0 50 50
pos/image0041.png 1 0 0 50 50
pos/image0042.png 1 0 0 50 50
pos/image0043.png 1 0 0 50 50
pos/image0044.png 1 0 0 50 50
pos/image0045.png 1 0 0 50 50
pos/image0046.png 1 0 0 50 50
pos/image0047.png 1 0 0 50 50
pos/image0048.png 1 0 0 50 50
pos/image0049.png 1 0 0 50 50
pos/image0050.png 1 0 0 50 50
pos/image0051.png 1 0 0 50 50
pos/image0052.png 1 0 0 50 50
pos/image0053.png 1 0 0 50 50
pos/image0054.png 1 0 0 50 50
pos/image0055.png 1 0 0 50 50
pos/image0056.png 1 0 0 50 50
pos/image0057.png 1 0 0 50 50
pos/image0058.png 1 0 0 50 50
pos/image0059.png 1 0 0 50 50
pos/image0060.png 1 0 0 50 50
pos/image0061.png 1 0 0 50 50
pos/image0062.png 1 0 0 50 50
pos/image0063.png 1 0 0 50 50
pos/image0064.png 1 0 0 50 50
pos/image0065.png 1 0 0 50 50
pos/image0066.png 1 0 0 50 50
pos/image0067.png 1 0 0 50 50
pos/image0068.png 1 0 0 50 50
pos/image0069.png 1 0 0 50 50
pos/image0070.png 1 0 0 50 50
pos/image0071.png 1 0 0 50 50
pos/image0072.png 1 0 0 50 50
pos/image0073.png 1 0 0 50 50
pos/image0074.png 1 0 0 50 50
pos/image0075.png 1 0 0 50 50
pos/image0076.png 1 0 0 50 50
pos/image0077.png 1 0 0 50 50
pos/image0078.png 1 0 0 50 50
pos/image0079.png 1 0 0 50 50
pos/image0080.png 1 0 0 50 50
pos/image0081.png 1 0 0 50 50
pos/image0082.png 1 0 0 50 50
pos/image0083.png 1 0 0 50 50
pos/image0084.png 1 0 0 50 50
pos/image0085.png 1 0 0 50 50
pos/image0086.png 1 0 0 50 50
pos/image0087.png 1 0 0 50 50
pos/image0088.png 1 0 0 50 50
pos/image0089.png 1 0 0 50 50
pos/image0090.png 1 0 0 50 50
pos/image0091.png 1 0 0 50 50
pos/image0092.png 1 0 0 50 50
pos/image0093.png 1 0 0 50 50
pos/image0094.png 1 0 0 50 50
pos/image0095.png 1 0 0 50 50
pos/image0096.png 1 0 0 50 50
pos/image0097.png 1 0 0 50 50
pos/image0098.png 1 0 0 50 50
pos/image0099.png 1 0 0 50 50
pos/image0100.png 1 0 0 50 50
pos/image0101.png 1 0 0 50 50
pos/image0102.png 1 0 0 50 50
pos/image0103.png 1 0 0 50 50
pos/image0104.png 1 0 0 50 50
pos/image0105.png 1 0 0 50 50
pos/image0106.png 1 0 0 50 50
pos/image0107.png 1 0 0 50 50
pos/image0108.png 1 0 0 50 50
pos/image0109.png 1 0 0 50 50
pos/image0110.png 1 0 0 50 50
pos/image0111.png 1 0 0 50 50
pos/image0112.png 1 0 0 50 50
pos/image0113.png 1 0 0 50 50
pos/image0114.png 1 0 0 50 50
pos/image0115.png 1 0 0 50 50
pos/image0116.png 1 0 0 50 50
pos/image0117.png 1 0 0 50 50
pos/image0118.png 1 0 0 50 50
pos/image0119.png 1 0 0 50 50
pos/image0120.png 1 0 0 50 50
pos/image0121.png 1 0 0 50 50
pos/image0122.png 1 0 0 50 50
pos/image0123.png 1 0 0 50 50
pos/image0124.png 1 0 0 50 50
pos/image0125.png 1 0 0 50 50
pos/image0126.png 1 0 0 50 50
pos/image0127.png 1 0 0 50 50
pos/image0128.png 1 0 0 50 50
pos/image0129.png 1 0 0 50 50
pos/image0130.png 1 0 0 50 50
pos/image0131.png 1 0 0 50 50
pos/image0132.png 1 0 0 50 50
pos/image0133.png 1 0 0 50 50
pos/image0134.png 1 0 0 50 50
pos/image0135.png 1 0 0 50 50
pos/image0136.png 1 0 0 50 50
pos/image0137.png 1 0 0 50 50
pos/image0138.png 1 0 0 50 50
pos/image0139.png 1 0 0 50 50
pos/image0140.png 1 0 0 50 50
pos/image0141.png 1 0 0 50 50
pos/image0142.png 1 0 0 50 50
pos/image0143.png 1 0 0 50 50
pos/image0144.png 1 0 0 50 50
pos/image0145.png 1 0 0 50 50
pos/image0146.png 1 0 0 50 50
pos/image0147.png 1 0 0 50 50
pos/image0148.png 1 0 0 50 50
pos/image0149.png 1 0 0 50 50
pos/image0150.png 1 0 0 50 50
pos/image0151.png 1 0 0 50 50
pos/image0152.png 1 0 0 50 50
pos/image0153.png 1 0 0 50 50
pos/image0154.png 1 0 0 50 50
pos/image0155.png 1 0 0 50 50
pos/image0156.png 1 0 0 50 50
pos/image0157.png 1 0 0 50 50
pos/image0158.png 1 0 0 50 50
pos/image0159.png 1 0 0 50 50
pos/image0160.png 1 0 0 50 50
pos/image0161.png 1 0 0 50 50
pos/image0162.png 1 0 0 50 50
pos/image0163.png 1 0 0 50 50
pos/image0164.png 1 0 0 50 50
pos/image0165.png 1 0 0 50 50
pos/image0166.png 1 0 0 50 50
pos/image0167.png 1 0 0 50 50
pos/image0168.png 1 0 0 50 50
pos/image0169.png 1 0 0 50 50
pos/image0170.png 1 0 0 50 50
pos/image0171.png 1 0 0 50 50
pos/image0172.png 1 0 0 50 50
pos/image0173.png 1 0 0 50 50
pos/image0174.png 1 0 0 50 50
pos/image0175.png 1 0 0 50 50
pos/image0176.png 1 0 0 50 50
pos/image0177.png 1 0 0 50 50
pos/image0178.png 1 0 0 50 50
pos/image0179.png 1 0 0 50 50
pos/image0180.png 1 0 0 50 50
pos/image0181.png 1 0 0 50 50
pos/image0182.png 1 0 0 50 50
pos/image0183.png 1 0 0 50 50
pos/image0184.png 1 0 0 50 50
pos/image0185.png 1 0 0 50 50
pos/image0186.png 1 0 0 50 50
pos/image0187.png 1 0 0 50 50
pos/image0188.png 1 0 0 50 50
pos/image0189.png 1 0 0 50 50
pos/image0190.png 1 0 0 50 50
pos/image0191.png 1 0 0 50 50
pos/image0192.png 1 0 0 50 50
pos/image0193.png 1 0 0 50 50
pos/image0194.png 1 0 0 50 50
pos/image0195.png 1 0 0 50 50
pos/image0196.png 1 0 0 50 50
pos/image0197.png 1 0 0 50 50
pos/image0198.png 1 0 0 50 50
pos/image0199.png 1 0 0 50 50
pos/image0200.png 1 0 0 50 50
pos/image0201.png 1 0 0 50 50
pos/image0202.png 1 0 0 50 50
pos/image0203.png 1 0 0 50 50
pos/image0204.png 1 0 0 50 50
pos/image0205.png 1 0 0 50 50
pos/image0206.png 1 0 0 50 50
pos/image0207.png 1 0 0 50 50
pos/image0208.png 1 0 0 50 50
pos/image0209.png 1 0 0 50 50
pos/image0210.png 1 0 0 50 50
pos/image0211.png 1 0 0 50 50
pos/image0212.png 1 0 0 50 50
pos/image0213.png 1 0 0 50 50
pos/image0214.png 1 0 0 50 50
pos/image0215.png 1 0 0 50 50
pos/image0216.png 1 0 0 50 50
pos/image0217.png 1 0 0 50 50
pos/image0218.png 1 0 0 50 50
pos/image0219.png 1 0 0 50 50
pos/image0220.png 1 0 0 50 50
pos/image0221.png 1 0 0 50 50
pos/image0222.png 1 0 0 50 50
pos/image0223.png 1 0 0 50 50
pos/image0224.png 1 0 0 50 50
pos/image0225.png 1 0 0 50 50
pos/image0226.png 1 0 0 50 50
pos/image0227.png 1 0 0 50 50
pos/image0228.png 1 0 0 50 50
pos/image0229.png 1 0 0 50 50
pos/image0230.png 1 0 0 50 50
pos/image0231.png 1 0 0 50 50
pos/image0232.png 1 0 0 50 50
pos/image0233.png 1 0 0 50 50
pos/image0234.png 1 0 0 50 50
pos/image0235.png 1 0 0 50 50
pos/image0236.png 1 0 0 50 50
pos/image0237.png 1 0 0 50 50
pos/image0238.png 1 0 0 50 50
pos/image0239.png 1 0 0 50 50
pos/image0240.png 1 0 0 50 50
pos/image0241.png 1 0 0 50 50
pos/image0242.png 1 0 0 50 50
pos/image0243.png 1 0 0 50 50
pos/image0244.png 1 0 0 50 50
pos/image0245.png 1 0 0 50 50
pos/image0246.png 1 0 0 50 50
pos/image0247.png 1 0 0 50 50
pos/image0248.png 1 0 0 50 50
pos/image0249.png 1 0 0 50 50
pos/image0250.png 1 0 0 50 50
pos/image0251.png 1 0 0 50 50
pos/image0252.png 1 0 0 50 50
pos/image0253.png 1 0 0 50 50
pos/image0254.png 1 0 0 50 50
pos/image0255.png 1 0 0 50 50
pos/image0256.png 1 0 0 50 50
pos/image0257.png 1 0 0 50 50
